ID_Pedido,Data_Pedido,Produto,Categoria,UF,Estado,Regiao,Canal_Venda,Status_Pedido,Quantidade,Preco_Unitario,Desconto,Frete,Valor_Total
965,2024-08-13,Panela de Pressão Tramontina,Casa e Cozinha,CE,Ceará,Nordeste,Marketplace,Devolvido,4,172.42,0.01,11.33,682.78
966,2024-10-23,Tênis Nike Air Max,Calçados,CE,Ceará,Nordeste,Site,Entregue,4,482.42,0.02,53.59,1891.09
967,2024-03-24,Tênis Nike Air Max,Calçados,PE,Pernambuco,Nordeste,Marketplace,Cancelado,1,400.56,0.11,42.85,356.5
968,2024-04-24,Camiseta Básica,Vestuário,CE,Ceará,Nordeste,Site,Devolvido,3,53.91,0.13,60.06,140.71
969,2024-04-28,Fone Bluetooth JBL,Eletrônicos,ES,Espírito Santo,Sudeste,App Mobile,Cancelado,4,317.38,0.1,61.42,1142.57
970,2023-05-13,Multivitamínico,Suplementos,DF,Distrito Federal,Centro-Oeste,Site,Devolvido,2,82.76,0.11,56.69,147.31
971,2023-11-07,Fone Bluetooth JBL,Eletrônicos,RS,Rio Grande do Sul,Sul,Site,Devolvido,4,262.48,0.06,79.56,986.92
972,2023-06-28,Camiseta Básica,Vestuário,RS,Rio Grande do Sul,Sul,Marketplace,Entregue,1,46.89,0.04,57.38,45.01
973,2024-07-29,Mouse Gamer Logitech,Eletrônicos,DF,Distrito Federal,Centro-Oeste,Marketplace,Entregue,1,186.79,0.02,25.87,183.05
974,2023-06-04,Camiseta Básica,Vestuário,PE,Pernambuco,Nordeste,App Mobile,Entregue,3,52.01,0.12,48.99,137.31
975,2024-04-13,Mouse Gamer Logitech,Eletrônicos,AM,Amazonas,Norte,Marketplace,Devolvido,1,205.22,0.14,40.65,176.49
976,2024-07-29,Mouse Gamer Logitech,Eletrônicos,PA,Pará,Norte,Site,Entregue,5,200.38,0.13,17.13,871.65
977,2023-10-27,Smartphone Samsung Galaxy,Eletrônicos,CE,Ceará,Nordeste,Site,Entregue,1,1387.93,0.14,20.99,1193.62
978,2023-05-06,Whey Protein 1kg,Suplementos,PE,Pernambuco,Nordeste,Marketplace,Cancelado,1,142.08,0.05,67.34,134.98
979,2024-06-01,Mouse Gamer Logitech,Eletrônicos,RS,Rio Grande do Sul,Sul,App Mobile,Cancelado,1,182.17,0.12,33.89,160.31
980,2024-06-26,Fone Bluetooth JBL,Eletrônicos,RJ,Rio de Janeiro,Sudeste,App Mobile,Entregue,4,281.95,0.1,20.61,1015.02
981,2024-06-12,Sandália Havaianas,Calçados,PA,Pará,Norte,Site,Entregue,4,57.11,0.06,42.11,214.73
982,2023-03-13,Multivitamínico,Suplementos,MT,Mato Grosso,Centro-Oeste,App Mobile,Entregue,4,79.69,0.0,66.44,318.76
983,2024-10-18,Notebook Dell Inspiron,Eletrônicos,SC,Santa Catarina,Sul,App Mobile,Cancelado,2,3353.85,0.06,12.6,6305.24
984,2024-12-18,Fone Bluetooth JBL,Eletrônicos,ES,Espírito Santo,Sudeste,Marketplace,Entregue,5,327.84,0.06,72.0,1540.85
985,2023-05-31,Aspirador Philco,Casa e Cozinha,DF,Distrito Federal,Centro-Oeste,App Mobile,Entregue,3,298.11,0.04,46.95,858.56
986,2023-12-20,Whey Protein 1kg,Suplementos,BA,Bahia,Nordeste,App Mobile,Entregue,5,160.87,0.09,40.95,731.96
987,2024-02-04,Teclado Mecânico,Eletrônicos,PA,Pará,Norte,Marketplace,Cancelado,2,417.29,0.01,47.62,826.23
988,2024-07-19,Whey Protein 1kg,Suplementos,AM,Amazonas,Norte,Marketplace,Entregue,5,175.57,0.04,16.5,842.74
989,2023-09-05,Calça Jeans Masculina,Vestuário,CE,Ceará,Nordeste,App Mobile,Entregue,1,111.32,0.12,51.48,97.96
990,2024-10-04,Mouse Gamer Logitech,Eletrônicos,PA,Pará,Norte,App Mobile,Cancelado,5,175.43,0.01,36.11,868.38
991,2023-12-14,Aspirador Philco,Casa e Cozinha,SC,Santa Catarina,Sul,Site,Entregue,1,336.67,0.09,10.36,306.37
992,2024-09-01,Camiseta Básica,Vestuário,PA,Pará,Norte,Marketplace,Devolvido,5,51.33,0.14,56.59,220.72
993,2023-09-11,Camiseta Básica,Vestuário,SC,Santa Catarina,Sul,App Mobile,Entregue,5,50.8,0.11,46.38,226.06
994,2024-12-29,Notebook Dell Inspiron,Eletrônicos,SC,Santa Catarina,Sul,Marketplace,Devolvido,2,3693.93,0.05,16.86,7018.47
995,2024-04-01,Sandália Havaianas,Calçados,DF,Distrito Federal,Centro-Oeste,App Mobile,Entregue,1,51.85,0.13,43.34,45.11
996,2023-09-28,Notebook Dell Inspiron,Eletrônicos,SC,Santa Catarina,Sul,Marketplace,Devolvido,4,3488.71,0.08,37.63,12838.45
997,2024-03-02,Livro Python para Iniciantes,Livros,PE,Pernambuco,Nordeste,Marketplace,Cancelado,4,81.68,0.14,61.22,280.98
998,2024-06-09,Mouse Gamer Logitech,Eletrônicos,MG,Minas Gerais,Sudeste,Site,Devolvido,2,194.14,0.07,77.76,361.1
999,2024-01-14,Mouse Gamer Logitech,Eletrônicos,CE,Ceará,Nordeste,Site,Entregue,4,193.57,0.11,76.08,689.11
1000,2023-06-06,Teclado Mecânico,Eletrônicos,RJ,Rio de Janeiro,Sudeste,Marketplace,Cancelado,1,343.2,0.09,12.82,312.31
1001,2024-08-26,Notebook Dell Inspiron,Eletrônicos,SC,Santa Catarina,Sul,App Mobile,Entregue,3,3231.31,0.0,20.0,9693.93
1002,2024-07-14,Sandália Havaianas,Calçados,SP,São Paulo,Sudeste,App Mobile,Entregue,2,53.66,0.11,10.15,95.51
1003,2024-01-22,Tênis Nike Air Max,Calçados,RJ,Rio de Janeiro,Sudeste,Site,Cancelado,4,446.87,0.08,73.02,1644.48
1004,2024-04-05,Panela de Pressão Tramontina,Casa e Cozinha,DF,Distrito Federal,Centro-Oeste,Marketplace,Devolvido,2,197.59,0.08,42.27,363.57
1005,2023-08-27,Livro Clean Code,Livros,PE,Pernambuco,Nordeste,Site,Entregue,1,94.39,0.1,38.67,84.95
1006,2024-10-23,Teclado Mecânico,Eletrônicos,BA,Bahia,Nordeste,App Mobile,Devolvido,1,424.8,0.13,61.51,369.58
1007,2024-10-22,Notebook Dell Inspiron,Eletrônicos,DF,Distrito Federal,Centro-Oeste,Site,Entregue,5,3525.34,0.12,31.62,15511.5
1008,2024-08-06,Notebook Dell Inspiron,Eletrônicos,MT,Mato Grosso,Centro-Oeste,Marketplace,Entregue,2,3809.68,0.08,63.03,7009.81
1009,2023-01-20,Aspirador Philco,Casa e Cozinha,RS,Rio Grande do Sul,Sul,App Mobile,Devolvido,1,307.94,0.14,22.58,264.83
1010,2024-02-16,Calça Jeans Masculina,Vestuário,PA,Pará,Norte,Site,Entregue,5,124.84,0.12,52.48,549.3
1011,2023-11-21,Livro Python para Iniciantes,Livros,SP,São Paulo,Sudeste,App Mobile,Entregue,3,76.64,0.06,70.18,216.12
1012,2023-04-02,Sandália Havaianas,Calçados,PR,Paraná,Sul,Site,Entregue,1,59.03,0.04,22.79,56.67
1013,2023-03-01,Fone Bluetooth JBL,Eletrônicos,PR,Paraná,Sul,App Mobile,Entregue,1,300.99,0.05,11.9,285.94
1014,2023-05-04,Calça Jeans Masculina,Vestuário,BA,Bahia,Nordeste,Site,Entregue,2,123.82,0.05,36.29,235.26
1015,2023-04-28,Smartphone Samsung Galaxy,Eletrônicos,RS,Rio Grande do Sul,Sul,Site,Devolvido,5,1181.77,0.08,45.31,5436.14
1016,2023-08-28,Calça Jeans Masculina,Vestuário,SP,São Paulo,Sudeste,App Mobile,Cancelado,5,123.63,0.07,38.52,574.88
1017,2024-07-22,Teclado Mecânico,Eletrônicos,ES,Espírito Santo,Sudeste,Site,Entregue,5,425.33,0.1,27.24,1913.99
1018,2023-07-28,Livro Clean Code,Livros,PA,Pará,Norte,Site,Entregue,5,85.56,0.01,54.51,423.52
1019,2024-07-22,Multivitamínico,Suplementos,MG,Minas Gerais,Sudeste,App Mobile,Devolvido,2,93.99,0.08,39.66,172.94
1020,2024-05-08,Panela de Pressão Tramontina,Casa e Cozinha,SP,São Paulo,Sudeste,Site,Cancelado,5,175.15,0.15,10.04,744.39
1021,2023-10-16,Calça Jeans Masculina,Vestuário,GO,Goiás,Centro-Oeste,App Mobile,Cancelado,3,137.77,0.03,68.85,400.91
1022,2023-05-24,Smartphone Samsung Galaxy,Eletrônicos,MG,Minas Gerais,Sudeste,Marketplace,Devolvido,5,1127.64,0.01,58.89,5581.82
1023,2024-11-29,Whey Protein 1kg,Suplementos,CE,Ceará,Nordeste,App Mobile,Cancelado,2,160.32,0.14,32.28,275.75
1024,2024-04-15,Tênis Nike Air Max,Calçados,MT,Mato Grosso,Centro-Oeste,App Mobile,Cancelado,3,410.08,0.15,33.91,1045.7
1025,2023-06-27,Livro Python para Iniciantes,Livros,SC,Santa Catarina,Sul,Site,Entregue,1,80.08,0.0,10.67,80.08
1026,2023-03-21,Sandália Havaianas,Calçados,CE,Ceará,Nordeste,Marketplace,Cancelado,4,58.97,0.12,55.44,207.57
1027,2024-01-02,Aspirador Philco,Casa e Cozinha,SP,São Paulo,Sudeste,Marketplace,Cancelado,1,328.29,0.12,67.92,288.9
1028,2023-08-15,Sandália Havaianas,Calçados,MG,Minas Gerais,Sudeste,Marketplace,Entregue,1,57.84,0.14,41.12,49.74
1029,2023-08-15,Whey Protein 1kg,Suplementos,SP,São Paulo,Sudeste,App Mobile,Entregue,2,139.51,0.09,31.22,253.91
1030,2023-01-08,Camiseta Básica,Vestuário,PE,Pernambuco,Nordeste,App Mobile,Entregue,3,48.56,0.11,52.42,129.66
1031,2024-07-19,Camiseta Básica,Vestuário,DF,Distrito Federal,Centro-Oeste,Marketplace,Cancelado,1,53.27,0.09,44.58,48.48
1032,2023-03-08,Camiseta Básica,Vestuário,MT,Mato Grosso,Centro-Oeste,Marketplace,Devolvido,5,49.47,0.01,18.98,244.88
1033,2023-01-24,Fone Bluetooth JBL,Eletrônicos,PR,Paraná,Sul,Marketplace,Entregue,5,309.56,0.04,69.34,1485.89
1034,2024-03-13,Whey Protein 1kg,Suplementos,MT,Mato Grosso,Centro-Oeste,Marketplace,Devolvido,3,163.13,0.13,10.14,425.77
1035,2024-11-27,Livro Clean Code,Livros,MT,Mato Grosso,Centro-Oeste,Marketplace,Entregue,3,86.14,0.15,29.18,219.66
1036,2023-10-12,Aspirador Philco,Casa e Cozinha,PE,Pernambuco,Nordeste,App Mobile,Entregue,5,363.81,0.13,25.72,1582.57
1037,2024-08-08,Teclado Mecânico,Eletrônicos,BA,Bahia,Nordeste,Marketplace,Cancelado,3,331.92,0.03,15.73,965.89
1038,2023-12-04,Multivitamínico,Suplementos,SP,São Paulo,Sudeste,Marketplace,Entregue,4,97.94,0.14,23.78,336.91
1039,2024-10-03,Calça Jeans Masculina,Vestuário,RJ,Rio de Janeiro,Sudeste,Marketplace,Entregue,1,126.0,0.12,51.48,110.88
1040,2023-12-08,Teclado Mecânico,Eletrônicos,SC,Santa Catarina,Sul,App Mobile,Entregue,1,377.58,0.14,68.28,324.72
1041,2024-08-15,Aspirador Philco,Casa e Cozinha,PA,Pará,Norte,Site,Entregue,5,351.61,0.11,53.77,1564.66
1042,2023-05-11,Notebook Dell Inspiron,Eletrônicos,RJ,Rio de Janeiro,Sudeste,Site,Entregue,4,3248.19,0.13,14.55,11303.7
1043,2023-02-27,Smartphone Samsung Galaxy,Eletrônicos,ES,Espírito Santo,Sudeste,App Mobile,Entregue,3,1303.39,0.06,17.13,3675.56
1044,2024-09-05,Aspirador Philco,Casa e Cozinha,SP,São Paulo,Sudeste,App Mobile,Cancelado,4,305.8,0.11,26.32,1088.65
1045,2024-09-26,Multivitamínico,Suplementos,MT,Mato Grosso,Centro-Oeste,Marketplace,Entregue,4,85.04,0.12,71.6,299.34
1046,2023-01-13,Notebook Dell Inspiron,Eletrônicos,SC,Santa Catarina,Sul,Marketplace,Entregue,4,3426.58,0.09,17.56,12472.75
1047,2023-12-30,Livro Python para Iniciantes,Livros,AM,Amazonas,Norte,Site,Devolvido,2,85.98,0.02,45.62,168.52
1048,2023-05-11,Sandália Havaianas,Calçados,PE,Pernambuco,Nordeste,Marketplace,Devolvido,4,53.7,0.02,13.08,210.5
1049,2023-05-31,Calça Jeans Masculina,Vestuário,GO,Goiás,Centro-Oeste,App Mobile,Devolvido,3,120.52,0.13,64.28,314.56
1050,2024-11-25,Panela de Pressão Tramontina,Casa e Cozinha,PR,Paraná,Sul,Marketplace,Entregue,3,178.93,0.0,51.05,536.79
1051,2023-07-25,Fone Bluetooth JBL,Eletrônicos,SP,São Paulo,Sudeste,Site,Devolvido,5,319.3,0.06,23.68,1500.71
1052,2024-04-23,Livro Clean Code,Livros,ES,Espírito Santo,Sudeste,Site,Entregue,3,80.67,0.07,58.43,225.07
1053,2023-06-16,Livro Python para Iniciantes,Livros,AM,Amazonas,Norte,App Mobile,Devolvido,5,87.15,0.09,39.31,396.53
1054,2024-04-22,Notebook Dell Inspiron,Eletrônicos,PE,Pernambuco,Nordeste,Site,Cancelado,2,3778.88,0.1,58.53,6801.98
1055,2023-01-07,Livro Python para Iniciantes,Livros,RS,Rio Grande do Sul,Sul,Site,Cancelado,3,84.04,0.06,38.02,236.99
1056,2024-10-08,Tênis Nike Air Max,Calçados,SP,São Paulo,Sudeste,Site,Entregue,1,444.8,0.02,40.83,435.9
1057,2023-09-26,Livro Python para Iniciantes,Livros,ES,Espírito Santo,Sudeste,App Mobile,Entregue,1,71.89,0.04,25.33,69.01
1058,2023-04-14,Whey Protein 1kg,Suplementos,MG,Minas Gerais,Sudeste,App Mobile,Devolvido,2,143.05,0.0,69.0,286.1
1059,2023-08-04,Smartphone Samsung Galaxy,Eletrônicos,DF,Distrito Federal,Centro-Oeste,Marketplace,Entregue,4,1317.73,0.13,33.69,4585.7
1060,2024-09-30,Calça Jeans Masculina,Vestuário,PE,Pernambuco,Nordeste,Site,Entregue,3,131.88,0.14,78.4,340.25
1061,2023-07-16,Teclado Mecânico,Eletrônicos,BA,Bahia,Nordeste,Marketplace,Entregue,1,345.49,0.14,65.64,297.12
1062,2023-02-17,Aspirador Philco,Casa e Cozinha,BA,Bahia,Nordeste,Marketplace,Entregue,3,349.86,0.15,27.12,892.14
1063,2024-10-06,Multivitamínico,Suplementos,GO,Goiás,Centro-Oeste,Marketplace,Entregue,5,83.03,0.02,27.3,406.85
1064,2024-04-26,Multivitamínico,Suplementos,PR,Paraná,Sul,Site,Devolvido,5,96.32,0.03,15.7,467.15
1065,2024-06-05,Multivitamínico,Suplementos,MT,Mato Grosso,Centro-Oeste,Marketplace,Entregue,2,87.85,0.11,55.16,156.37
1066,2024-05-21,Tênis Nike Air Max,Calçados,PE,Pernambuco,Nordeste,Marketplace,Cancelado,2,418.61,0.06,58.62,786.99
1067,2024-04-07,Panela de Pressão Tramontina,Casa e Cozinha,PR,Paraná,Sul,Marketplace,Cancelado,5,192.26,0.03,72.64,932.46
1068,2024-01-19,Mouse Gamer Logitech,Eletrônicos,RS,Rio Grande do Sul,Sul,App Mobile,Entregue,3,191.16,0.06,21.0,539.07
1069,2023-02-12,Calça Jeans Masculina,Vestuário,CE,Ceará,Nordeste,Site,Entregue,1,120.0,0.08,26.11,110.4
1070,2024-05-24,Panela de Pressão Tramontina,Casa e Cozinha,CE,Ceará,Nordeste,Marketplace,Entregue,4,182.83,0.06,35.73,687.44
1071,2023-03-26,Tênis Nike Air Max,Calçados,PR,Paraná,Sul,App Mobile,Entregue,2,432.09,0.04,15.31,829.61
1072,2023-04-11,Calça Jeans Masculina,Vestuário,DF,Distrito Federal,Centro-Oeste,Marketplace,Devolvido,5,131.32,0.12,74.86,577.81
1073,2023-11-06,Notebook Dell Inspiron,Eletrônicos,RJ,Rio de Janeiro,Sudeste,App Mobile,Entregue,5,3149.37,0.03,33.05,15274.44
1074,2024-07-10,Whey Protein 1kg,Suplementos,DF,Distrito Federal,Centro-Oeste,Marketplace,Entregue,2,164.12,0.15,79.89,279.0
1075,2024-02-20,Teclado Mecânico,Eletrônicos,PR,Paraná,Sul,Site,Entregue,3,411.57,0.12,38.27,1086.54
1076,2024-02-12,Mouse Gamer Logitech,Eletrônicos,GO,Goiás,Centro-Oeste,Marketplace,Entregue,4,202.6,0.15,76.6,688.84
1077,2024-04-24,Camiseta Básica,Vestuário,RS,Rio Grande do Sul,Sul,Marketplace,Entregue,4,45.33,0.09,48.68,165.0
1078,2024-12-15,Whey Protein 1kg,Suplementos,DF,Distrito Federal,Centro-Oeste,App Mobile,Entregue,1,148.43,0.03,63.91,143.98
1079,2023-11-09,Sandália Havaianas,Calçados,RS,Rio Grande do Sul,Sul,App Mobile,Cancelado,5,51.37,0.02,71.16,251.71
1080,2024-12-08,Whey Protein 1kg,Suplementos,SP,São Paulo,Sudeste,App Mobile,Entregue,3,144.93,0.06,62.68,408.7
1081,2023-12-05,Aspirador Philco,Casa e Cozinha,PR,Paraná,Sul,App Mobile,Devolvido,1,347.06,0.0,19.74,347.06
1082,2024-02-05,Livro Python para Iniciantes,Livros,MT,Mato Grosso,Centro-Oeste,Marketplace,Devolvido,5,85.23,0.15,24.29,362.23
1083,2023-11-08,Notebook Dell Inspiron,Eletrônicos,CE,Ceará,Nordeste,App Mobile,Entregue,4,3069.18,0.09,41.61,11171.82
1084,2023-07-11,Notebook Dell Inspiron,Eletrônicos,MG,Minas Gerais,Sudeste,Site,Devolvido,2,3002.19,0.1,44.2,5403.94
1085,2023-02-28,Camiseta Básica,Vestuário,RJ,Rio de Janeiro,Sudeste,App Mobile,Entregue,2,45.32,0.1,14.9,81.58
1086,2023-04-24,Tênis Nike Air Max,Calçados,CE,Ceará,Nordeste,Site,Entregue,3,479.11,0.06,20.99,1351.09
1087,2023-07-30,Fone Bluetooth JBL,Eletrônicos,CE,Ceará,Nordeste,App Mobile,Cancelado,1,284.08,0.14,24.45,244.31
1088,2024-05-29,Calça Jeans Masculina,Vestuário,BA,Bahia,Nordeste,Marketplace,Cancelado,2,130.02,0.14,51.12,223.63
1089,2024-02-13,Whey Protein 1kg,Suplementos,MT,Mato Grosso,Centro-Oeste,App Mobile,Entregue,2,136.21,0.02,14.48,266.97
1090,2024-08-12,Livro Python para Iniciantes,Livros,PA,Pará,Norte,Site,Devolvido,3,86.1,0.13,42.21,224.72
1091,2024-02-05,Smartphone Samsung Galaxy,Eletrônicos,AM,Amazonas,Norte,Site,Entregue,4,1217.61,0.13,65.46,4237.28
1092,2024-01-29,Livro Python para Iniciantes,Livros,DF,Distrito Federal,Centro-Oeste,Site,Cancelado,2,71.5,0.09,40.25,130.13
1093,2023-06-11,Teclado Mecânico,Eletrônicos,MT,Mato Grosso,Centro-Oeste,Site,Devolvido,1,369.78,0.14,26.78,318.01
1094,2023-08-11,Calça Jeans Masculina,Vestuário,ES,Espírito Santo,Sudeste,Marketplace,Devolvido,3,132.06,0.01,60.86,392.22
1095,2023-11-30,Teclado Mecânico,Eletrônicos,PE,Pernambuco,Nordeste,App Mobile,Devolvido,1,428.43,0.01,17.37,424.15
1096,2024-12-12,Sandália Havaianas,Calçados,PE,Pernambuco,Nordeste,Site,Entregue,2,58.49,0.07,15.12,108.79
1097,2023-01-11,Livro Clean Code,Livros,AM,Amazonas,Norte,App Mobile,Cancelado,3,93.18,0.13,37.77,243.2
1098,2023-03-26,Calça Jeans Masculina,Vestuário,RJ,Rio de Janeiro,Sudeste,Marketplace,Entregue,3,132.18,0.07,42.29,368.78
1099,2023-01-19,Aspirador Philco,Casa e Cozinha,MT,Mato Grosso,Centro-Oeste,Site,Cancelado,2,338.6,0.04,21.3,650.11
1100,2023-01-12,Livro Python para Iniciantes,Livros,RJ,Rio de Janeiro,Sudeste,Site,Entregue,1,78.59,0.06,15.43,73.87
1101,2024-06-29,Livro Clean Code,Livros,PR,Paraná,Sul,Site,Cancelado,3,80.41,0.11,72.49,214.69
1102,2024-02-04,Camiseta Básica,Vestuário,PE,Pernambuco,Nordeste,Marketplace,Entregue,5,50.41,0.11,72.79,224.32
1103,2023-09-13,Whey Protein 1kg,Suplementos,PR,Paraná,Sul,App Mobile,Entregue,5,136.1,0.12,63.7,598.84
1104,2023-07-16,Tênis Nike Air Max,Calçados,ES,Espírito Santo,Sudeste,Site,Entregue,1,384.22,0.0,11.02,384.22
1105,2023-06-21,Livro Clean Code,Livros,MT,Mato Grosso,Centro-Oeste,Site,Entregue,1,94.33,0.12,21.75,83.01
1106,2024-07-08,Smartphone Samsung Galaxy,Eletrônicos,BA,Bahia,Nordeste,Marketplace,Entregue,3,1209.78,0.09,53.73,3302.7
1107,2024-10-31,Sandália Havaianas,Calçados,BA,Bahia,Nordeste,Site,Entregue,2,52.5,0.05,11.05,99.75
1108,2024-09-30,Tênis Nike Air Max,Calçados,SP,São Paulo,Sudeste,App Mobile,Entregue,4,407.17,0.1,29.49,1465.81
1109,2023-04-15,Tênis Nike Air Max,Calçados,SP,São Paulo,Sudeste,Site,Entregue,4,416.33,0.09,78.82,1515.44
1110,2024-12-14,Whey Protein 1kg,Suplementos,CE,Ceará,Nordeste,Marketplace,Entregue,3,174.25,0.09,78.7,475.7
1111,2024-11-13,Sandália Havaianas,Calçados,MT,Mato Grosso,Centro-Oeste,Marketplace,Entregue,3,53.54,0.11,58.13,142.95
1112,2023-08-27,Panela de Pressão Tramontina,Casa e Cozinha,RJ,Rio de Janeiro,Sudeste,App Mobile,Entregue,5,204.72,0.07,45.77,951.95
1113,2023-08-31,Aspirador Philco,Casa e Cozinha,GO,Goiás,Centro-Oeste,Marketplace,Entregue,2,299.27,0.11,18.68,532.7
1114,2023-06-05,Whey Protein 1kg,Suplementos,BA,Bahia,Nordeste,Site,Devolvido,1,138.31,0.06,30.76,130.01
1115,2023-12-03,Sandália Havaianas,Calçados,RS,Rio Grande do Sul,Sul,Marketplace,Entregue,2,64.74,0.09,76.21,117.83
1116,2023-01-25,Fone Bluetooth JBL,Eletrônicos,PR,Paraná,Sul,App Mobile,Entregue,5,314.28,0.06,66.89,1477.12
1117,2024-11-11,Camiseta Básica,Vestuário,DF,Distrito Federal,Centro-Oeste,Marketplace,Entregue,3,45.44,0.08,73.46,125.41
1118,2024-10-06,Camiseta Básica,Vestuário,PA,Pará,Norte,Marketplace,Entregue,5,53.3,0.08,22.85,245.18
1119,2023-05-09,Smartphone Samsung Galaxy,Eletrônicos,RJ,Rio de Janeiro,Sudeste,App Mobile,Entregue,2,1121.85,0.15,75.68,1907.14
1120,2023-11-15,Notebook Dell Inspiron,Eletrônicos,MG,Minas Gerais,Sudeste,Marketplace,Devolvido,2,3180.86,0.01,60.75,6298.1
1121,2024-04-04,Fone Bluetooth JBL,Eletrônicos,AM,Amazonas,Norte,Site,Entregue,4,268.14,0.04,29.97,1029.66
1122,2024-04-27,Livro Clean Code,Livros,RS,Rio Grande do Sul,Sul,App Mobile,Cancelado,1,97.79,0.05,36.44,92.9
1123,2023-01-21,Panela de Pressão Tramontina,Casa e Cozinha,BA,Bahia,Nordeste,Marketplace,Devolvido,4,197.51,0.12,65.55,695.24
1124,2023-09-21,Multivitamínico,Suplementos,BA,Bahia,Nordeste,App Mobile,Entregue,3,89.79,0.02,60.87,263.98
1125,2023-05-20,Sandália Havaianas,Calçados,PE,Pernambuco,Nordeste,App Mobile,Cancelado,3,56.53,0.09,15.04,154.33
1126,2024-01-19,Whey Protein 1kg,Suplementos,PE,Pernambuco,Nordeste,Site,Entregue,2,136.08,0.13,61.13,236.78
1127,2023-03-14,Panela de Pressão Tramontina,Casa e Cozinha,BA,Bahia,Nordeste,App Mobile,Cancelado,3,179.65,0.05,79.13,512.0
1128,2023-09-19,Sandália Havaianas,Calçados,ES,Espírito Santo,Sudeste,Site,Entregue,4,64.87,0.02,63.41,254.29
1129,2023-03-01,Multivitamínico,Suplementos,ES,Espírito Santo,Sudeste,Marketplace,Entregue,5,92.35,0.1,35.77,415.57
1130,2024-12-24,Livro Clean Code,Livros,BA,Bahia,Nordeste,App Mobile,Entregue,2,87.15,0.14,35.3,149.9
1131,2023-09-11,Livro Clean Code,Livros,SP,São Paulo,Sudeste,Marketplace,Entregue,3,90.02,0.14,20.32,232.25
1132,2024-01-29,Livro Python para Iniciantes,Livros,GO,Goiás,Centro-Oeste,Marketplace,Entregue,1,70.25,0.01,59.81,69.55
1133,2024-03-13,Sandália Havaianas,Calçados,AM,Amazonas,Norte,Marketplace,Entregue,5,64.54,0.13,21.61,280.75
1134,2024-02-26,Calça Jeans Masculina,Vestuário,AM,Amazonas,Norte,App Mobile,Devolvido,5,131.8,0.06,31.56,619.46
1135,2023-05-27,Multivitamínico,Suplementos,ES,Espírito Santo,Sudeste,Marketplace,Entregue,1,90.71,0.12,34.11,79.82
1136,2023-04-10,Calça Jeans Masculina,Vestuário,AM,Amazonas,Norte,Site,Cancelado,3,110.62,0.03,44.42,321.9
1137,2023-06-30,Notebook Dell Inspiron,Eletrônicos,PA,Pará,Norte,Marketplace,Cancelado,5,3338.78,0.04,40.17,16026.14
1138,2024-08-03,Tênis Nike Air Max,Calçados,MG,Minas Gerais,Sudeste,Marketplace,Entregue,2,437.13,0.08,17.72,804.32
1139,2024-02-23,Mouse Gamer Logitech,Eletrônicos,RS,Rio Grande do Sul,Sul,Site,Entregue,1,207.39,0.12,23.43,182.5
1140,2023-03-07,Panela de Pressão Tramontina,Casa e Cozinha,MT,Mato Grosso,Centro-Oeste,Marketplace,Entregue,2,165.2,0.01,18.73,327.1
1141,2023-09-30,Tênis Nike Air Max,Calçados,SP,São Paulo,Sudeste,Marketplace,Entregue,4,436.99,0.11,10.67,1555.68
1142,2024-09-09,Multivitamínico,Suplementos,SP,São Paulo,Sudeste,Marketplace,Devolvido,1,78.59,0.08,10.51,72.3
1143,2024-11-29,Aspirador Philco,Casa e Cozinha,PA,Pará,Norte,App Mobile,Cancelado,4,363.63,0.09,33.56,1323.61
1144,2023-12-31,Teclado Mecânico,Eletrônicos,SC,Santa Catarina,Sul,App Mobile,Entregue,3,396.24,0.06,14.01,1117.4
1145,2023-05-23,Mouse Gamer Logitech,Eletrônicos,SC,Santa Catarina,Sul,Site,Entregue,4,213.42,0.06,68.48,802.46
1146,2024-04-07,Smartphone Samsung Galaxy,Eletrônicos,GO,Goiás,Centro-Oeste,Site,Devolvido,3,1413.99,0.11,27.4,3775.35
1147,2023-11-26,Livro Python para Iniciantes,Livros,MT,Mato Grosso,Centro-Oeste,Marketplace,Cancelado,5,76.17,0.03,79.03,369.42
1148,2024-09-19,Smartphone Samsung Galaxy,Eletrônicos,MT,Mato Grosso,Centro-Oeste,App Mobile,Entregue,3,1325.23,0.04,43.92,3816.66
1149,2024-01-30,Multivitamínico,Suplementos,RJ,Rio de Janeiro,Sudeste,App Mobile,Cancelado,4,98.59,0.13,73.36,343.09
1150,2023-02-02,Calça Jeans Masculina,Vestuário,GO,Goiás,Centro-Oeste,Site,Entregue,5,138.87,0.12,60.17,611.03
1151,2023-04-29,Fone Bluetooth JBL,Eletrônicos,PE,Pernambuco,Nordeste,Site,Entregue,5,328.93,0.07,72.75,1529.52
1152,2023-04-02,Panela de Pressão Tramontina,Casa e Cozinha,MT,Mato Grosso,Centro-Oeste,Marketplace,Entregue,2,171.46,0.11,56.18,305.2
1153,2023-10-15,Notebook Dell Inspiron,Eletrônicos,BA,Bahia,Nordeste,Marketplace,Entregue,2,3786.8,0.05,36.84,7194.92
1154,2024-05-18,Camiseta Básica,Vestuário,AM,Amazonas,Norte,App Mobile,Cancelado,1,50.72,0.14,54.35,43.62
1155,2024-10-21,Notebook Dell Inspiron,Eletrônicos,PA,Pará,Norte,Marketplace,Entregue,2,3789.22,0.11,52.05,6744.81
